날짜,월,일,평균기온,평균습도,평균풍속,일조시간,일조량,북위,해발고도,풍속계높이,u_2,P,Δ,γ (gamma),,,,,e_s,e_a,e_s-e_a,J(<=6),J(>7),dr,δ,Φ,ω_s,Ra,N,Rs,Rso,Rs/Rso,R_ns,R_nl,Rn,G,0.408(Rn-G),,,PET_new,PET_old
1978-08-17,8,17,26.1,75.3,0.6,2.1,36.2,37.2,221.1,10.3,0.45 ,98.7 ,0.200 ,0.066 ,1.152 ,0.725 ,0.238 ,1.344 ,3.381 ,2.546 ,0.835 ,(1),229 ,0.977 ,0.227 ,0.649 ,1.747 ,36.800 ,13.349 ,12.095 ,27.763 ,0.436 ,9.313 ,1.092 ,8.221 ,0,3.354 ,2.433 ,0.268 ,2.701 ,6.553
1978-08-18,8,18,24.4,78,1.4,0,11.99,37.2,221.1,10.3,1.04 ,98.7 ,0.183 ,0.066 ,1.354 ,0.673 ,0.242 ,3.154 ,3.056 ,2.384 ,0.672 ,(1),230 ,0.977 ,0.222 ,0.649 ,1.743 ,36.631 ,13.312 ,9.158 ,27.635 ,0.331 ,7.052 ,0.463 ,6.588 ,0,2.688 ,1.809 ,0.512 ,2.321 ,2.73
1978-08-19,8,19,23.3,86,0.8,0,6.68,37.2,221.1,10.3,0.60 ,98.7 ,0.173 ,0.066 ,1.203 ,0.686 ,0.261 ,1.809 ,2.861 ,2.460 ,0.401 ,(1),231 ,0.978 ,0.216 ,0.649 ,1.738 ,36.459 ,13.276 ,9.115 ,27.506 ,0.331 ,7.018 ,0.444 ,6.574 ,0,2.682 ,1.841 ,0.189 ,2.030 ,1.652
1978-08-20,8,20,20.5,82.8,1.8,0,8.79,37.2,221.1,10.3,1.34 ,98.7 ,0.149 ,0.066 ,1.456 ,0.609 ,0.269 ,4.110 ,2.412 ,1.997 ,0.415 ,(1),232 ,0.978 ,0.210 ,0.649 ,1.733 ,36.285 ,13.239 ,9.071 ,27.374 ,0.331 ,6.985 ,0.505 ,6.480 ,0,2.644 ,1.610 ,0.458 ,2.068 ,2.03
1978-08-21,8,21,23.6,78.3,1,3.9,26.68,37.2,221.1,10.3,0.74 ,98.7 ,0.175 ,0.066 ,1.253 ,0.681 ,0.255 ,2.259 ,2.913 ,2.281 ,0.632 ,(1),233 ,0.979 ,0.203 ,0.649 ,1.728 ,36.108 ,13.201 ,14.361 ,27.241 ,0.527 ,11.058 ,1.768 ,9.290 ,0,3.790 ,2.580 ,0.364 ,2.944 ,4.746
1978-08-22,8,22,26,76.3,0.9,9.6,42.12,37.2,221.1,10.3,0.67 ,98.7 ,0.199 ,0.066 ,1.228 ,0.711 ,0.235 ,2.017 ,3.361 ,2.565 ,0.797 ,(1),234 ,0.979 ,0.197 ,0.649 ,1.723 ,35.929 ,13.164 ,22.083 ,27.106 ,0.815 ,17.004 ,3.410 ,13.594 ,0,5.546 ,3.946 ,0.378 ,4.324 ,7.492
1978-08-23,8,23,25.9,75,0.9,7.6,42.71,37.2,221.1,10.3,0.67 ,98.7 ,0.198 ,0.066 ,1.228 ,0.710 ,0.236 ,2.018 ,3.342 ,2.506 ,0.835 ,(1),235 ,0.980 ,0.191 ,0.649 ,1.718 ,35.747 ,13.126 ,19.285 ,26.968 ,0.715 ,14.850 ,2.857 ,11.993 ,0,4.893 ,3.476 ,0.398 ,3.874 ,7.547
1978-08-24,8,24,27.2,72.8,0.8,7.9,33.66,37.2,221.1,10.3,0.60 ,98.7 ,0.211 ,0.066 ,1.203 ,0.728 ,0.226 ,1.786 ,3.607 ,2.626 ,0.981 ,(1),236 ,0.980 ,0.185 ,0.649 ,1.713 ,35.563 ,13.088 ,19.623 ,26.829 ,0.731 ,15.110 ,2.877 ,12.233 ,0,4.991 ,3.634 ,0.396 ,4.030 ,6.326
1978-08-25,8,25,26.3,77,0.8,1.7,27.08,37.2,221.1,10.3,0.60 ,98.7 ,0.202 ,0.066 ,1.203 ,0.719 ,0.234 ,1.791 ,3.422 ,2.635 ,0.787 ,(1),237 ,0.980 ,0.179 ,0.649 ,1.708 ,35.376 ,13.050 ,11.148 ,26.688 ,0.418 ,8.584 ,0.951 ,7.633 ,0,3.114 ,2.239 ,0.330 ,2.568 ,5.148
1978-08-26,8,26,27,75.5,0.7,7.3,30.52,37.2,221.1,10.3,0.52 ,98.7 ,0.209 ,0.066 ,1.177 ,0.730 ,0.229 ,1.564 ,3.565 ,2.692 ,0.874 ,(1),238 ,0.981 ,0.172 ,0.649 ,1.703 ,35.187 ,13.012 ,18.667 ,26.546 ,0.703 ,14.374 ,2.631 ,11.743 ,0,4.791 ,3.498 ,0.313 ,3.811 ,5.79
1978-08-27,8,27,27.4,71.8,0.9,5.9,42.92,37.2,221.1,10.3,0.67 ,98.7 ,0.213 ,0.066 ,1.228 ,0.726 ,0.223 ,2.008 ,3.650 ,2.621 ,1.029 ,(1),239 ,0.981 ,0.166 ,0.649 ,1.698 ,34.995 ,12.973 ,16.706 ,26.401 ,0.633 ,12.864 ,2.287 ,10.577 ,0,4.315 ,3.133 ,0.461 ,3.594 ,7.859
1978-08-28,8,28,26.1,80.3,0.9,3.1,29.51,37.2,221.1,10.3,0.67 ,98.7 ,0.200 ,0.066 ,1.228 ,0.712 ,0.234 ,2.016 ,3.381 ,2.715 ,0.666 ,(1),240 ,0.982 ,0.159 ,0.649 ,1.693 ,34.801 ,12.934 ,12.871 ,26.255 ,0.490 ,9.910 ,1.340 ,8.570 ,0,3.497 ,2.491 ,0.315 ,2.806 ,5.524
1978-08-29,8,29,25.5,81,1.1,2.6,26.7,37.2,221.1,10.3,0.82 ,98.7 ,0.194 ,0.066 ,1.278 ,0.698 ,0.237 ,2.469 ,3.263 ,2.643 ,0.620 ,(1),241 ,0.982 ,0.153 ,0.649 ,1.688 ,34.605 ,12.895 ,12.140 ,26.107 ,0.465 ,9.348 ,1.218 ,8.130 ,0,3.317 ,2.314 ,0.362 ,2.676 ,4.994
1978-08-30,8,30,22.2,67.5,2.1,0,15.72,37.2,221.1,10.3,1.56 ,98.7 ,0.163 ,0.066 ,1.532 ,0.618 ,0.249 ,4.767 ,2.676 ,1.807 ,0.870 ,(1),242 ,0.983 ,0.146 ,0.649 ,1.683 ,34.407 ,12.856 ,8.602 ,25.957 ,0.331 ,6.623 ,0.552 ,6.072 ,0,2.477 ,1.532 ,1.033 ,2.565 ,3.484
1978-08-31,8,31,23.4,58.8,2.2,6.9,42.97,37.2,221.1,10.3,1.64 ,98.7 ,0.174 ,0.066 ,1.557 ,0.629 ,0.238 ,4.974 ,2.878 ,1.692 ,1.186 ,(1),243 ,0.983 ,0.140 ,0.649 ,1.678 ,34.206 ,12.817 ,17.759 ,25.806 ,0.688 ,13.674 ,3.467 ,10.208 ,0,4.165 ,2.621 ,1.404 ,4.025 ,7.178
1978-09-01,9,1,22.2,57,2.4,4.2,31.23,37.2,221.1,10.3,1.79 ,98.7 ,0.163 ,0.066 ,1.608 ,0.607 ,0.245 ,5.448 ,2.676 ,1.526 ,1.151 ,(1),244 ,0.984 ,0.133 ,0.649 ,1.673 ,34.003 ,12.777 ,14.089 ,25.653 ,0.549 ,10.849 ,2.441 ,8.408 ,0,3.431 ,2.082 ,1.533 ,3.615 ,5.062
1978-09-02,9,2,21.9,63.5,1.7,3.1,21.32,37.2,221.1,10.3,1.27 ,98.7 ,0.160 ,0.066 ,1.430 ,0.631 ,0.258 ,3.863 ,2.628 ,1.669 ,0.959 ,(1),245 ,0.984 ,0.126 ,0.649 ,1.667 ,33.799 ,12.738 ,12.562 ,25.498 ,0.493 ,9.673 ,1.864 ,7.809 ,0,3.186 ,2.009 ,0.957 ,2.966 ,3.715
1978-09-03,9,3,22.6,82.3,1,0.8,7.68,37.2,221.1,10.3,0.74 ,98.7 ,0.166 ,0.066 ,1.253 ,0.669 ,0.264 ,2.267 ,2.742 ,2.257 ,0.485 ,(1),246 ,0.985 ,0.120 ,0.649 ,1.662 ,33.592 ,12.698 ,9.456 ,25.342 ,0.373 ,7.281 ,0.748 ,6.533 ,0,2.666 ,1.784 ,0.291 ,2.074 ,1.738
1978-09-04,9,4,22.8,79,1.4,3,21.09,37.2,221.1,10.3,1.04 ,98.7 ,0.168 ,0.066 ,1.354 ,0.654 ,0.255 ,3.171 ,2.776 ,2.193 ,0.583 ,(1),247 ,0.985 ,0.113 ,0.649 ,1.657 ,33.383 ,12.658 ,12.302 ,25.185 ,0.488 ,9.472 ,1.544 ,7.928 ,0,3.235 ,2.116 ,0.472 ,2.588 ,3.532
1978-09-05,9,5,23.7,79.3,1.2,7.3,37.23,37.2,221.1,10.3,0.89 ,98.7 ,0.176 ,0.066 ,1.304 ,0.673 ,0.251 ,2.710 ,2.931 ,2.324 ,0.607 ,(1),248 ,0.986 ,0.106 ,0.649 ,1.652 ,33.172 ,12.618 ,17.888 ,25.026 ,0.715 ,13.774 ,2.964 ,10.810 ,0,4.411 ,2.969 ,0.412 ,3.381 ,5.691
1978-09-06,9,6,23.9,80.5,0.7,5.8,43.63,37.2,221.1,10.3,0.52 ,98.7 ,0.178 ,0.066 ,1.177 ,0.697 ,0.257 ,1.580 ,2.966 ,2.388 ,0.578 ,(1),249 ,0.986 ,0.099 ,0.649 ,1.646 ,32.959 ,12.578 ,15.839 ,24.865 ,0.637 ,12.196 ,2.408 ,9.788 ,0,3.994 ,2.785 ,0.235 ,3.020 ,6.626
1978-09-07,9,7,22.6,82,1.4,0,5.66,37.2,221.1,10.3,1.04 ,98.7 ,0.166 ,0.066 ,1.354 ,0.652 ,0.257 ,3.174 ,2.742 ,2.249 ,0.494 ,(1),250 ,0.987 ,0.092 ,0.649 ,1.641 ,32.745 ,12.538 ,8.186 ,24.703 ,0.331 ,6.303 ,0.475 ,5.828 ,0,2.378 ,1.550 ,0.403 ,1.953 ,1.563
1978-09-08,9,8,22.3,92,1.2,3.5,18.29,37.2,221.1,10.3,0.89 ,98.7 ,0.164 ,0.066 ,1.304 ,0.657 ,0.263 ,2.723 ,2.693 ,2.477 ,0.215 ,(1),251 ,0.987 ,0.086 ,0.649 ,1.636 ,32.529 ,12.498 ,12.687 ,24.540 ,0.517 ,9.769 ,1.555 ,8.213 ,0,3.351 ,2.201 ,0.154 ,2.355 ,2.982
1978-09-09,9,9,19.5,94.8,1.4,0,6.95,37.2,221.1,10.3,1.04 ,98.7 ,0.141 ,0.066 ,1.354 ,0.613 ,0.286 ,3.207 ,2.267 ,2.149 ,0.118 ,(1),252 ,0.988 ,0.079 ,0.649 ,1.631 ,32.311 ,12.458 ,8.078 ,24.376 ,0.331 ,6.220 ,0.472 ,5.748 ,0,2.345 ,1.438 ,0.108 ,1.546 ,1.344
1978-09-10,9,10,18.1,77.8,0.7,3.5,23.47,37.2,221.1,10.3,0.52 ,98.7 ,0.130 ,0.066 ,1.177 ,0.628 ,0.316 ,1.611 ,2.077 ,1.616 ,0.461 ,(1),253 ,0.988 ,0.072 ,0.649 ,1.625 ,32.091 ,12.417 ,12.545 ,24.210 ,0.518 ,9.660 ,1.999 ,7.661 ,0,3.126 ,1.963 ,0.235 ,2.198 ,3.246
1978-09-11,9,11,18.9,72,0.9,10,45.04,37.2,221.1,10.3,0.67 ,98.7 ,0.136 ,0.066 ,1.228 ,0.628 ,0.303 ,2.066 ,2.184 ,1.572 ,0.611 ,(1),254 ,0.989 ,0.065 ,0.649 ,1.620 ,31.870 ,12.377 ,20.842 ,24.043 ,0.867 ,16.049 ,4.812 ,11.236 ,0,4.584 ,2.881 ,0.382 ,3.263 ,5.604
1978-09-12,9,12,20.3,70.3,1.5,10.4,45.21,37.2,221.1,10.3,1.12 ,98.7 ,0.147 ,0.066 ,1.380 ,0.619 ,0.276 ,3.427 ,2.382 ,1.675 ,0.707 ,(1),255 ,0.990 ,0.058 ,0.649 ,1.615 ,31.647 ,12.336 ,21.252 ,23.875 ,0.890 ,16.364 ,4.919 ,11.445 ,0,4.670 ,2.890 ,0.670 ,3.560 ,5.888
1978-09-13,9,13,19.9,73.3,1.6,6,27.6,37.2,221.1,10.3,1.19 ,98.7 ,0.144 ,0.066 ,1.405 ,0.609 ,0.278 ,3.660 ,2.324 ,1.703 ,0.620 ,(1),256 ,0.990 ,0.051 ,0.649 ,1.609 ,31.423 ,12.295 ,15.523 ,23.706 ,0.655 ,11.952 ,3.037 ,8.915 ,0,3.637 ,2.217 ,0.631 ,2.848 ,3.995
1978-09-14,9,14,20.1,77,1.3,1.7,24.01,37.2,221.1,10.3,0.97 ,98.7 ,0.146 ,0.066 ,1.329 ,0.625 ,0.282 ,2.972 ,2.353 ,1.812 ,0.541 ,(1),257 ,0.991 ,0.044 ,0.649 ,1.604 ,31.197 ,12.255 ,9.963 ,23.536 ,0.423 ,7.672 ,1.217 ,6.454 ,0,2.633 ,1.646 ,0.454 ,2.100 ,3.574
1978-09-15,9,15,22.8,70.5,1.3,8.4,37.79,37.2,221.1,10.3,0.97 ,98.7 ,0.168 ,0.066 ,1.329 ,0.658 ,0.257 ,2.945 ,2.776 ,1.957 ,0.819 ,(1),258 ,0.991 ,0.037 ,0.649 ,1.599 ,30.970 ,12.214 ,18.392 ,23.365 ,0.787 ,14.162 ,3.865 ,10.297 ,0,4.201 ,2.766 ,0.620 ,3.386 ,5.539
1978-09-16,9,16,22.5,82.5,1.4,9.5,41.67,37.2,221.1,10.3,1.04 ,98.7 ,0.165 ,0.066 ,1.354 ,0.651 ,0.258 ,3.175 ,2.726 ,2.249 ,0.477 ,(1),259 ,0.992 ,0.030 ,0.649 ,1.593 ,30.742 ,12.173 ,19.681 ,23.193 ,0.849 ,15.154 ,3.877 ,11.277 ,0,4.601 ,2.993 ,0.391 ,3.384 ,6.011
1978-09-17,9,17,20.6,83.5,0.4,4.1,27.96,37.2,221.1,10.3,0.30 ,98.7 ,0.150 ,0.066 ,1.101 ,0.674 ,0.296 ,0.913 ,2.427 ,2.026 ,0.400 ,(1),260 ,0.992 ,0.023 ,0.649 ,1.588 ,30.513 ,12.133 ,12.784 ,23.019 ,0.555 ,9.844 ,2.054 ,7.790 ,0,3.178 ,2.142 ,0.108 ,2.251 ,4.071
1978-09-18,9,18,18.4,80,1.4,0,13.93,37.2,221.1,10.3,1.04 ,98.7 ,0.133 ,0.066 ,1.354 ,0.599 ,0.296 ,3.219 ,2.116 ,1.693 ,0.423 ,(1),261 ,0.993 ,0.016 ,0.649 ,1.583 ,30.282 ,12.092 ,7.571 ,22.846 ,0.331 ,5.829 ,0.544 ,5.285 ,0,2.156 ,1.291 ,0.404 ,1.695 ,2.323
1978-09-19,9,19,16.3,78.5,0.9,7.5,32.54,37.2,221.1,10.3,0.67 ,98.7 ,0.118 ,0.066 ,1.228 ,0.594 ,0.330 ,2.085 ,1.853 ,1.455 ,0.398 ,(1),262 ,0.993 ,0.009 ,0.649 ,1.577 ,30.051 ,12.051 ,16.864 ,22.671 ,0.744 ,12.985 ,3.854 ,9.132 ,0,3.726 ,2.214 ,0.274 ,2.489 ,3.967
1978-09-20,9,20,17.4,77.5,1.2,9.6,41.96,37.2,221.1,10.3,0.89 ,98.7 ,0.126 ,0.066 ,1.304 ,0.595 ,0.311 ,2.769 ,1.987 ,1.540 ,0.447 ,(1),263 ,0.994 ,0.002 ,0.649 ,1.572 ,29.818 ,12.010 ,19.372 ,22.496 ,0.861 ,14.916 ,4.721 ,10.196 ,0,4.160 ,2.474 ,0.385 ,2.859 ,5.048
1978-09-21,9,21,17,83,0.5,7.2,27.02,37.2,221.1,10.3,0.37 ,98.7 ,0.123 ,0.066 ,1.127 ,0.624 ,0.334 ,1.155 ,1.938 ,1.608 ,0.329 ,(1),264 ,0.994 ,-0.005 ,0.649 ,1.567 ,29.585 ,11.969 ,16.295 ,22.320 ,0.730 ,12.547 ,3.588 ,8.958 ,0,3.655 ,2.281 ,0.127 ,2.408 ,3.516
1978-09-22,9,22,17.8,81,0.5,7.4,34.05,37.2,221.1,10.3,0.37 ,98.7 ,0.128 ,0.066 ,1.127 ,0.634 ,0.324 ,1.152 ,2.038 ,1.651 ,0.387 ,(1),265 ,0.995 ,-0.012 ,0.649 ,1.561 ,29.351 ,11.928 ,16.442 ,22.143 ,0.743 ,12.660 ,3.671 ,8.989 ,0,3.668 ,2.327 ,0.145 ,2.472 ,4.364
1978-09-23,9,23,19.1,85,1,8.7,36.71,37.2,221.1,10.3,0.74 ,98.7 ,0.138 ,0.066 ,1.253 ,0.626 ,0.298 ,2.294 ,2.211 ,1.879 ,0.332 ,(1),266 ,0.996 ,-0.019 ,0.649 ,1.556 ,29.116 ,11.888 ,17.933 ,21.966 ,0.816 ,13.809 ,3.984 ,9.825 ,0,4.008 ,2.510 ,0.227 ,2.737 ,4.837
1978-09-24,9,24,20.1,81.3,0.6,7.7,34.24,37.2,221.1,10.3,0.45 ,98.7 ,0.146 ,0.066 ,1.152 ,0.658 ,0.297 ,1.372 ,2.353 ,1.913 ,0.440 ,(1),267 ,0.996 ,-0.026 ,0.649 ,1.551 ,28.881 ,11.847 ,16.606 ,21.788 ,0.762 ,12.787 ,3.604 ,9.183 ,0,3.747 ,2.466 ,0.179 ,2.645 ,4.729
1978-09-25,9,25,19.7,83.5,1.1,10,36.29,37.2,221.1,10.3,0.82 ,98.7 ,0.142 ,0.066 ,1.278 ,0.629 ,0.290 ,2.518 ,2.295 ,1.916 ,0.379 ,(1),268 ,0.997 ,-0.033 ,0.649 ,1.545 ,28.645 ,11.806 ,19.293 ,21.610 ,0.893 ,14.855 ,4.509 ,10.346 ,0,4.221 ,2.656 ,0.277 ,2.933 ,4.873
1978-09-26,9,26,21.1,84.8,1.1,4.7,27.22,37.2,221.1,10.3,0.82 ,98.7 ,0.154 ,0.066 ,1.278 ,0.647 ,0.276 ,2.506 ,2.502 ,2.122 ,0.380 ,(1),269 ,0.997 ,-0.040 ,0.649 ,1.540 ,28.408 ,11.765 ,12.776 ,21.432 ,0.596 ,9.838 ,2.275 ,7.563 ,0,3.086 ,1.995 ,0.263 ,2.259 ,4.024
1978-09-27,9,27,19.2,81.5,0.6,8.1,34.99,37.2,221.1,10.3,0.45 ,98.7 ,0.139 ,0.066 ,1.152 ,0.647 ,0.306 ,1.376 ,2.225 ,1.813 ,0.412 ,(1),270 ,0.998 ,-0.047 ,0.649 ,1.535 ,28.171 ,11.725 ,16.774 ,21.253 ,0.789 ,12.916 ,3.882 ,9.034 ,0,3.686 ,2.385 ,0.174 ,2.558 ,4.677
1978-09-28,9,28,18.5,89,0.6,0,11.88,37.2,221.1,10.3,0.45 ,98.7 ,0.133 ,0.066 ,1.152 ,0.638 ,0.314 ,1.379 ,2.130 ,1.896 ,0.234 ,(1),271 ,0.998 ,-0.054 ,0.649 ,1.529 ,27.934 ,11.684 ,6.984 ,21.074 ,0.331 ,5.377 ,0.509 ,4.869 ,0,1.986 ,1.268 ,0.101 ,1.369 ,1.954
1978-09-29,9,29,20.2,85.5,1.2,9.3,31.95,37.2,221.1,10.3,0.89 ,98.7 ,0.146 ,0.066 ,1.304 ,0.631 ,0.283 ,2.743 ,2.367 ,2.024 ,0.343 ,(1),272 ,0.999 ,-0.061 ,0.649 ,1.524 ,27.697 ,11.643 ,17.985 ,20.895 ,0.861 ,13.849 ,4.152 ,9.697 ,0,3.956 ,2.496 ,0.266 ,2.763 ,4.447
1978-09-30,9,30,21.6,85.3,1.1,7.2,32.55,37.2,221.1,10.3,0.82 ,98.7 ,0.158 ,0.066 ,1.278 ,0.653 ,0.272 ,2.502 ,2.580 ,2.201 ,0.379 ,(1),273 ,1.000 ,-0.068 ,0.649 ,1.519 ,27.460 ,11.603 ,15.385 ,20.716 ,0.743 ,11.846 ,3.196 ,8.651 ,0,3.529 ,2.304 ,0.258 ,2.562 ,4.751
1978-10-01,10,1,21.1,82.5,0.7,8,33.93,37.2,221.1,10.3,0.52 ,98.7 ,0.154 ,0.066 ,1.177 ,0.665 ,0.284 ,1.595 ,2.502 ,2.064 ,0.438 ,(1),274 ,1.000 ,-0.075 ,0.649 ,1.514 ,27.222 ,11.562 ,16.223 ,20.537 ,0.790 ,12.492 ,3.657 ,8.835 ,0,3.605 ,2.398 ,0.199 ,2.597 ,3.687
1978-10-02,10,2,19.9,86.8,0.7,6.1,28.92,37.2,221.1,10.3,0.52 ,98.7 ,0.144 ,0.066 ,1.177 ,0.651 ,0.297 ,1.601 ,2.324 ,2.017 ,0.307 ,(1),275 ,1.001 ,-0.082 ,0.649 ,1.508 ,26.985 ,11.522 ,13.889 ,20.358 ,0.682 ,10.695 ,2.915 ,7.779 ,0,3.174 ,2.065 ,0.146 ,2.211 ,3.122
1978-10-03,10,3,20.2,87.3,0.9,1.5,19.06,37.2,221.1,10.3,0.67 ,98.7 ,0.146 ,0.066 ,1.228 ,0.645 ,0.289 ,2.057 ,2.367 ,2.067 ,0.301 ,(1),276 ,1.001 ,-0.089 ,0.649 ,1.503 ,26.747 ,11.482 ,8.434 ,20.179 ,0.418 ,6.494 ,1.079 ,5.415 ,0,2.209 ,1.425 ,0.179 ,1.603 ,2.305
1978-10-04,10,4,20,85.3,0.7,2.7,20.96,37.2,221.1,10.3,0.52 ,98.7 ,0.145 ,0.066 ,1.177 ,0.652 ,0.296 ,1.601 ,2.338 ,1.995 ,0.344 ,(1),277 ,1.002 ,-0.096 ,0.649 ,1.498 ,26.510 ,11.442 ,9.756 ,20.000 ,0.488 ,7.512 ,1.590 ,5.922 ,0,2.416 ,1.575 ,0.163 ,1.738 ,2.436
1978-10-05,10,5,17.9,79,0.8,6.3,26.71,37.2,221.1,10.3,0.60 ,98.7 ,0.129 ,0.066 ,1.203 ,0.620 ,0.316 ,1.843 ,2.051 ,1.620 ,0.431 ,(1),278 ,1.002 ,-0.103 ,0.649 ,1.492 ,26.274 ,11.401 ,13.827 ,19.821 ,0.698 ,10.647 ,3.369 ,7.278 ,0,2.969 ,1.842 ,0.251 ,2.093 ,2.617
1978-10-06,10,6,16.4,77.3,1,7.4,32.12,37.2,221.1,10.3,0.74 ,98.7 ,0.119 ,0.066 ,1.253 ,0.591 ,0.327 ,2.315 ,1.865 ,1.442 ,0.423 ,(1),279 ,1.003 ,-0.110 ,0.649 ,1.487 ,26.037 ,11.361 ,14.989 ,19.643 ,0.763 ,11.541 ,4.030 ,7.512 ,0,3.065 ,1.811 ,0.320 ,2.131 ,2.797
1978-10-07,10,7,15.5,68.3,1.1,6.1,31.45,37.2,221.1,10.3,0.82 ,98.7 ,0.113 ,0.066 ,1.278 ,0.574 ,0.333 ,2.555 ,1.761 ,1.203 ,0.558 ,(1),280 ,1.004 ,-0.116 ,0.649 ,1.482 ,25.801 ,11.322 ,13.401 ,19.465 ,0.688 ,10.319 ,3.678 ,6.641 ,0,2.710 ,1.554 ,0.476 ,2.030 ,2.611
1978-10-08,10,8,14.8,69.5,0.9,9.4,37.01,37.2,221.1,10.3,0.67 ,98.7 ,0.109 ,0.066 ,1.228 ,0.574 ,0.347 ,2.095 ,1.684 ,1.170 ,0.513 ,(1),281 ,1.004 ,-0.123 ,0.649 ,1.477 ,25.566 ,11.282 ,17.042 ,19.288 ,0.884 ,13.123 ,5.358 ,7.765 ,0,3.168 ,1.818 ,0.373 ,2.192 ,2.786
1978-10-09,10,9,15,76,1.5,4.5,23.58,37.2,221.1,10.3,1.12 ,98.7 ,0.110 ,0.066 ,1.380 ,0.548 ,0.328 ,3.490 ,1.705 ,1.296 ,0.409 ,(1),282 ,1.005 ,-0.130 ,0.649 ,1.472 ,25.332 ,11.242 ,11.403 ,19.111 ,0.597 ,8.780 ,2.781 ,5.999 ,0,2.448 ,1.341 ,0.468 ,1.809 ,2.211
1978-10-10,10,10,11.4,59.3,1,8.5,37.05,37.2,221.1,10.3,0.74 ,98.7 ,0.089 ,0.066 ,1.253 ,0.521 ,0.383 ,2.356 ,1.348 ,0.799 ,0.549 ,(1),283 ,1.005 ,-0.136 ,0.649 ,1.466 ,25.098 ,11.203 ,15.796 ,18.935 ,0.834 ,12.163 ,5.361 ,6.802 ,0,2.775 ,1.445 ,0.495 ,1.939 ,2.355
1978-10-11,10,11,10.9,72,1.4,9.5,37.04,37.2,221.1,10.3,1.04 ,98.7 ,0.087 ,0.066 ,1.354 ,0.494 ,0.374 ,3.304 ,1.304 ,0.939 ,0.365 ,(1),284 ,1.006 ,-0.143 ,0.649 ,1.461 ,24.865 ,11.163 ,16.797 ,18.759 ,0.895 ,12.933 ,5.602 ,7.331 ,0,2.991 ,1.477 ,0.451 ,1.928 ,2.431
1978-10-12,10,12,8.8,70.8,1.5,8.3,33.41,37.2,221.1,10.3,1.12 ,98.7 ,0.077 ,0.066 ,1.380 ,0.458 ,0.393 ,3.567 ,1.133 ,0.802 ,0.331 ,(1),285 ,1.006 ,-0.150 ,0.649 ,1.456 ,24.633 ,11.124 ,15.348 ,18.584 ,0.826 ,11.818 ,5.088 ,6.730 ,0,2.746 ,1.259 ,0.463 ,1.722 ,2.102
1978-10-13,10,13,10.4,73.3,0.6,9.6,34.64,37.2,221.1,10.3,0.45 ,98.7 ,0.084 ,0.066 ,1.152 ,0.527 ,0.411 ,1.419 ,1.261 ,0.925 ,0.337 ,(1),286 ,1.007 ,-0.156 ,0.649 ,1.451 ,24.403 ,11.085 ,16.667 ,18.410 ,0.905 ,12.834 ,5.679 ,7.155 ,0,2.919 ,1.538 ,0.196 ,1.735 ,2.21
1978-10-14,10,14,14.3,71.3,1,4.3,21.62,37.2,221.1,10.3,0.74 ,98.7 ,0.106 ,0.066 ,1.253 ,0.562 ,0.350 ,2.332 ,1.630 ,1.162 ,0.468 ,(1),287 ,1.007 ,-0.163 ,0.649 ,1.446 ,24.173 ,11.046 ,10.748 ,18.237 ,0.589 ,8.276 ,2.821 ,5.455 ,0,2.226 ,1.251 ,0.381 ,1.632 ,1.983
1978-10-15,10,15,12.8,73.8,1.8,8.8,34.83,37.2,221.1,10.3,1.34 ,98.7 ,0.097 ,0.066 ,1.456 ,0.503 ,0.341 ,4.220 ,1.478 ,1.091 ,0.387 ,(1),288 ,1.008 ,-0.169 ,0.649 ,1.441 ,23.944 ,11.008 ,15.557 ,18.064 ,0.861 ,11.979 ,5.163 ,6.816 ,0,2.781 ,1.400 ,0.558 ,1.958 ,2.578
1978-10-16,10,16,12.1,76,0.6,6.8,35.41,37.2,221.1,10.3,0.45 ,98.7 ,0.093 ,0.066 ,1.152 ,0.552 ,0.389 ,1.410 ,1.412 ,1.073 ,0.339 ,(1),289 ,1.009 ,-0.175 ,0.649 ,1.436 ,23.717 ,10.969 ,13.281 ,17.893 ,0.742 ,10.226 ,4.127 ,6.099 ,0,2.488 ,1.373 ,0.186 ,1.559 ,2.439
1978-10-17,10,17,13.1,81.3,0.8,5.9,27.94,37.2,221.1,10.3,0.60 ,98.7 ,0.099 ,0.066 ,1.203 ,0.555 ,0.370 ,1.874 ,1.508 ,1.226 ,0.282 ,(1),290 ,1.009 ,-0.182 ,0.649 ,1.431 ,23.492 ,10.931 ,12.213 ,17.723 ,0.689 ,9.404 ,3.535 ,5.869 ,0,2.395 ,1.330 ,0.195 ,1.525 ,2.201
1978-10-18,10,18,12.1,84.8,0.8,7.4,29.28,37.2,221.1,10.3,0.60 ,98.7 ,0.093 ,0.066 ,1.203 ,0.541 ,0.382 ,1.880 ,1.412 ,1.197 ,0.215 ,(1),291 ,1.010 ,-0.188 ,0.649 ,1.426 ,23.268 ,10.893 ,13.720 ,17.554 ,0.782 ,10.565 ,4.277 ,6.288 ,0,2.565 ,1.388 ,0.154 ,1.542 ,2.19
